Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,43.38,$159
2010-03-31,50.29,$160
2010-06-30,39.71,$169
2010-09-30,43.09,$175
2010-12-31,43.64,$186
2011-03-31,43.88,$185
2011-06-30,41.13,$195
2011-09-30,31.01,$199
2011-12-31,36.37,$214
2012-03-31,41.96,$210
2012-06-30,41.9,$212
2012-09-30,38.97,$219
2012-12-31,29.19,$238
2013-03-31,27.78,$224
2013-06-30,26.08,$225
2013-09-30,38.87,$230
2013-12-31,44.3,$270
2014-03-31,50.19,$229
2014-06-30,52.11,$239
2014-09-30,31.54,$207
2014-12-31,29.13,$294
2015-03-31,31.12,$217
2015-06-30,28.03,$216
2015-09-30,13.49,$221
2015-12-31,13.39,$274
2016-03-31,14.82,$226
2016-06-30,14.85,$229
2016-09-30,27.31,$237
2016-12-31,35.54,$324
2017-03-31,41.71,$306
2017-06-30,51.12,$312
2017-09-30,55.69,$323
2017-12-31,39.96,$392
2018-03-31,39.3,$335
2018-06-30,39.91,$342
2018-09-30,40.88,$356
2018-12-31,43.11,$411
2019-03-31,45.04,$377
2019-06-30,48.41,$380
2019-09-30,49.59,$386
2019-12-31,54.06,$430
2020-03-31,47.85,$410
2020-06-30,62.46,$393
2020-09-30,73.24,$410
2020-12-31,95.15,$435
2021-03-31,71.47,$455
2021-06-30,81.4,$456
2021-09-30,95.32,$490
2021-12-31,104.33,$520
2022-03-31,73.0,$527
2022-07-08,68.27,$527
